# Next line contains the total soma count (includes inactive):
24876
# Next line contains the total number of reported cells (selected_in_node + parents + children). 11 + 0 + 0 = 11.
11
# Next line contains the soma ids reported:
0 1 2 3 4 5 6 7 8 9 10 
# Next line contains the number of cycles:
1000
#Cycle [SomaId(0)_V SomaId(0)_F]...[SomaId(N)_V SomaId(N)_F] 
# Where F is bit flags: 0 = FIRED_STATE_NOTHING; 1 = FIRED_STATE_REGULAR; 2 = FIRED_STATE_FORCED; 4 = FIRED_STATE_BINARY; 8 = FIRED_STATE_SUPPRESSED.
#Cycle 0_V 0_F 1_V 1_F 2_V 2_F 3_V 3_F 4_V 4_F 5_V 5_F 6_V 6_F 7_V 7_F 8_V 8_F 9_V 9_F 10_V 10_F 
880 -75.619850 0 -76.347771 0 -76.328323 0 -75.934891 0 -73.986046 0 -76.634636 0 -73.900978 0 -76.790329 0 -75.197342 0 -77.428207 0 -75.313988 0 
881 -75.349358 0 -76.051201 0 -76.033096 0 -75.652100 0 -73.781776 0 -76.326180 0 -73.698570 0 -76.476288 0 -74.942596 0 -77.091713 0 -75.054733 0 
882 -75.088898 0 -75.764732 0 -75.747574 0 -75.379906 0 -73.585121 0 -76.028931 0 -73.504539 0 -76.173569 0 -74.697716 0 -76.766960 0 -74.805466 0 
883 -74.838371 0 -75.488579 0 -75.472198 0 -75.118042 0 -73.396339 0 -75.742622 0 -73.318718 0 -75.881920 0 -74.462479 0 -76.453758 0 -74.565948 0 
884 -74.597595 0 -75.222710 0 -75.207008 0 -74.866272 0 -73.215431 0 -75.467003 0 -73.140915 0 -75.601089 0 -74.236649 0 -76.151863 0 -74.335953 0 
885 -74.366356 0 -74.966949 0 -74.951889 0 -74.624344 0 -73.042297 0 -75.201813 0 -72.970932 0 -75.330803 0 -74.019981 0 -75.861015 0 -74.115242 0 
886 -74.144417 0 -74.721100 0 -74.706642 0 -74.391998 0 -72.876785 0 -74.946793 0 -72.808533 0 -75.070824 0 -73.812248 0 -75.580963 0 -73.903557 0 
887 -73.931541 0 -74.484924 0 -74.471046 0 -74.169006 0 -72.718697 0 -74.701698 0 -72.653503 0 -74.820885 0 -73.613197 0 -75.311440 0 -73.700676 0 
888 -73.727486 0 -74.258179 0 -74.244873 0 -73.955109 0 -72.567818 0 -74.466278 0 -72.505608 0 -74.580742 0 -73.422600 0 -75.052200 0 -73.506348 0 
889 -73.532028 0 -74.040634 0 -74.027870 0 -73.750076 0 -72.423927 0 -74.240280 0 -72.364632 0 -74.350143 0 -73.240211 0 -74.802986 0 -73.320335 0 
890 -73.344910 0 -73.832047 0 -73.819809 0 -73.553650 0 -72.286819 0 -74.023460 0 -72.230331 0 -74.128845 0 -73.065796 0 -74.563553 0 -73.142410 0 
891 -73.165901 0 -73.632164 0 -73.620445 0 -73.365601 0 -72.156265 0 -73.815575 0 -72.102493 0 -73.916603 0 -72.899124 0 -74.333641 0 -72.972321 0 
892 -72.994774 0 -73.440750 0 -73.429535 0 -73.185692 0 -72.032036 0 -73.616386 0 -71.980904 0 -73.713173 0 -72.739952 0 -74.113014 0 -72.809837 0 
893 -72.831284 0 -73.257576 0 -73.246841 0 -73.013687 0 -71.913918 0 -73.425652 0 -71.865326 0 -73.518311 0 -72.588058 0 -73.901428 0 -72.654739 0 
894 -72.675201 0 -73.082397 0 -73.072136 0 -72.849342 0 -71.801697 0 -73.243134 0 -71.755547 0 -73.331787 0 -72.443207 0 -73.698631 0 -72.506775 0 
895 -72.526291 0 -72.514984 0 -60.735180 0 -71.892441 0 -51.745148 0 -62.688591 0 -53.481358 0 -60.373356 0 -46.165169 0 -65.504387 0 -52.215736 0 
896 -35.844334 0 -39.188534 0 -20.368799 0 -26.156092 0 -1.931743 0 -11.854980 0 9.009233 0 -15.882207 0 3.859991 0 -17.869869 0 6.347280 0 
897 37.207394 1 20.847212 0 72.373772 1 64.873100 1 132.200577 1 89.926826 1 146.334473 1 83.583443 1 131.365723 1 92.024170 1 143.949371 1 
898 -20.949852 0 215.356949 1 -46.157185 0 -13.264949 0 -51.876652 0 -15.505701 0 -47.780655 0 -29.485626 0 -48.153919 0 -23.604687 0 -55.946503 0 
899 38.390083 1 -36.267632 0 2.041739 0 70.068657 1 8.396139 0 80.266663 1 24.885908 0 49.047508 1 31.732553 1 60.551769 1 14.310285 0 
900 -2.980443 0 69.144859 1 159.062805 1 34.566284 1 170.325424 1 48.330208 1 257.874725 1 7.122126 0 21.236280 0 35.702343 1 221.874588 1 
901 142.176697 1 38.498852 1 4.554474 0 41.433968 1 -13.353903 0 20.068197 0 -31.774960 0 182.089462 1 184.338547 1 7.673226 0 -34.459785 0 
902 -39.524548 0 -31.140591 0 106.339279 1 -50.834728 0 40.843170 1 186.402634 1 -7.138608 0 -36.654469 0 -70.199814 0 130.310928 1 -21.029505 0 
903 -33.911938 0 -4.644403 0 -70.361710 0 -49.800152 0 -70.090202 0 -71.194016 0 49.917690 1 -28.533878 0 -74.153893 0 -71.181656 0 9.062031 0 
904 -22.472599 0 57.193993 1 -74.419205 0 -52.110146 0 -73.973671 0 -75.766617 0 -70.274864 0 -10.660189 0 -76.375710 0 -75.746803 0 107.094131 1 
905 4.673673 0 -71.109680 0 -76.661240 0 -55.367348 0 -76.180473 0 -78.076935 0 -74.277016 0 37.883305 1 -77.251663 0 -78.056534 0 -70.497421 0 
906 89.973129 1 -75.631348 0 -77.513794 0 -59.640926 0 -77.071472 0 -78.790398 0 -76.508492 0 -71.171585 0 -77.414131 0 -78.772255 0 -74.640800 0 
907 -71.003883 0 -77.937393 0 -77.648659 0 -64.633377 0 -77.252663 0 -78.786682 0 -77.373772 0 -73.730659 0 -77.274460 0 -76.770538 0 -76.898010 0 
908 -75.461250 0 -68.666183 0 -77.488686 0 -61.548531 0 -77.127090 0 -74.532501 0 -77.523430 0 -73.018356 0 -77.021454 0 -73.739273 0 -77.729927 0 
909 -77.761101 0 -73.142609 0 -77.221664 0 -66.369377 0 -76.883934 0 -76.447586 0 -77.374268 0 -76.362968 0 -76.730927 0 -76.024864 0 -77.841751 0 
910 -78.508766 0 -75.915237 0 -76.920807 0 -70.765450 0 -76.600677 0 -77.160637 0 -77.114685 0 -77.839951 0 -76.432266 0 -76.975388 0 -77.665260 0 
911 -78.536011 0 -77.142441 0 -76.613754 0 -73.934242 0 -76.307884 0 -77.259537 0 -76.819313 0 -78.212700 0 -76.136841 0 -77.189293 0 -77.386948 0 
912 -78.301849 0 -77.466339 0 -76.310982 0 -75.680214 0 -76.017578 0 -77.100807 0 -76.516724 0 -78.117043 0 -75.849060 0 -77.079575 0 -77.077766 0 
913 -77.984917 0 -77.388374 0 -76.016426 0 -76.385201 0 -75.734497 0 -76.845329 0 -76.217857 0 -77.854408 0 -75.570587 0 -76.844093 0 -76.763939 0 
914 -77.647194 0 -77.155792 0 -75.731537 0 -76.527451 0 -75.460464 0 -76.558090 0 -75.926910 0 -77.539360 0 -75.301994 0 -76.564896 0 -76.455177 0 
915 -77.309799 0 -76.869911 0 -75.456772 0 -76.414703 0 -75.196129 0 -76.264618 0 -75.645447 0 -77.212799 0 -75.043365 0 -76.274567 0 -76.155090 0 
916 -76.980003 0 -76.569962 0 -75.192177 0 -76.197449 0 -74.941620 0 -75.974953 0 -75.373978 0 -76.889252 0 -74.794624 0 -75.986008 0 -75.864937 0 
917 -76.660255 0 -76.271019 0 -74.937630 0 -75.941589 0 -74.696869 0 -75.693047 0 -75.112564 0 -76.573921 0 -74.555580 0 -75.704346 0 -75.585106 0 
918 -76.351326 0 -75.978920 0 -74.692940 0 -75.675041 0 -74.461716 0 -75.420387 0 -74.861115 0 -76.268616 0 -74.326019 0 -75.431564 0 -75.315605 0 
919 -76.053352 0 -75.695877 0 -74.457893 0 -75.409576 0 -74.235931 0 -75.157494 0 -74.619446 0 -75.973885 0 -74.105721 0 -75.168388 0 -75.056282 0 
920 -75.766235 0 -75.422661 0 -74.232246 0 -75.150169 0 -74.019310 0 -74.904442 0 -74.387329 0 -75.689812 0 -73.894440 0 -74.914978 0 -74.806953 0 
921 -75.489769 0 -75.159462 0 -74.015762 0 -74.898888 0 -73.811615 0 -74.661133 0 -74.164536 0 -75.416267 0 -73.691940 0 -74.671288 0 -74.567375 0 
922 -75.223724 0 -74.906235 0 -73.808205 0 -74.656525 0 -73.612595 0 -74.427383 0 -73.950829 0 -75.153053 0 -73.497986 0 -74.437157 0 -74.337326 0 
923 -74.967873 0 -74.662804 0 -73.609322 0 -74.423332 0 -73.422028 0 -74.202988 0 -73.745972 0 -74.899940 0 -73.312340 0 -74.212372 0 -74.116554 0 
924 -74.721954 0 -74.428963 0 -73.418892 0 -74.199295 0 -73.239662 0 -73.987717 0 -73.549728 0 -74.656693 0 -73.134758 0 -73.996719 0 -73.904823 0 
925 -74.485733 0 -74.204491 0 -73.236664 0 -73.984268 0 -73.065277 0 -73.781326 0 -73.361847 0 -74.423065 0 -72.965012 0 -73.789955 0 -73.701889 0 
926 -74.258949 0 -73.989151 0 -73.062408 0 -73.778076 0 -72.898621 0 -73.583588 0 -73.182106 0 -74.198814 0 -72.802856 0 -73.591858 0 -73.507507 0 
927 -74.041367 0 -73.782700 0 -72.895882 0 -73.580505 0 -72.739479 0 -73.394257 0 -73.010254 0 -73.983696 0 -72.648071 0 -73.402176 0 -73.321449 0 
928 -73.832741 0 -73.584900 0 -72.736862 0 -73.391319 0 -72.587601 0 -73.213104 0 -72.846069 0 -73.777466 0 -72.500427 0 -73.220673 0 -73.143471 0 
929 -73.632835 0 -73.395508 0 -72.585106 0 -73.210304 0 -72.442772 0 -73.039886 0 -72.689316 0 -73.579887 0 -72.359688 0 -73.047119 0 -72.973335 0 
930 -73.441391 0 -73.214302 0 -72.440392 0 -73.037216 0 -72.304756 0 -72.874367 0 -72.539749 0 -73.390717 0 -72.225624 0 -72.881279 0 -72.810806 0 
931 -73.258186 0 -73.041031 0 -72.302490 0 -72.871819 0 -72.173325 0 -72.716324 0 -72.397163 0 -73.209709 0 -72.098015 0 -72.722923 0 -72.655663 0 
932 -73.082985 0 -72.875465 0 -72.171165 0 -72.713890 0 -72.048256 0 -72.565514 0 -72.261314 0 -73.036644 0 -71.976639 0 -72.571808 0 -72.507660 0 
933 -72.915543 0 -72.717369 0 -72.046211 0 -72.563194 0 -71.929337 0 -72.421715 0 -72.131973 0 -72.871269 0 -71.861275 0 -72.427719 0 -72.366577 0 
934 -72.755630 0 -72.566513 0 -71.927383 0 -72.419510 0 -71.816338 0 -72.284698 0 -72.008934 0 -72.713371 0 -71.751701 0 -72.290413 0 -72.232185 0 
935 -72.603012 0 -72.422668 0 -71.814484 0 -72.082596 0 -71.709045 0 -72.154236 0 -71.891960 0 -72.562698 0 -71.647705 0 -72.159676 0 -72.104256 0 
936 -66.487457 0 -55.365604 0 -53.797287 0 -43.359695 0 -53.697243 0 -53.710102 0 -51.880840 0 -40.369030 0 -55.629078 0 -55.895275 0 -64.042572 0 
937 -56.073769 0 -25.832264 0 -37.946312 0 -19.642944 0 -43.759789 0 -21.193291 0 -43.272701 0 -5.504285 0 -42.299129 0 -24.452980 0 -45.817707 0 
938 -43.143745 0 25.373354 0 -17.589985 0 33.628883 1 -30.397840 0 33.560383 1 -31.582102 0 77.712227 1 -27.762766 0 29.126621 0 -29.996353 0 
939 -15.610942 0 218.717194 1 46.862904 1 -19.323614 0 16.384817 0 -15.598934 0 15.627320 0 -26.040258 0 18.570606 0 228.996567 1 -4.664167 0 
940 64.222733 1 24.101728 0 -20.119333 0 137.813461 1 192.684937 1 162.488281 1 209.397079 1 121.070755 1 219.967407 1 38.251251 1 108.270561 1 
941 19.496708 0 303.776550 1 77.158218 1 34.717781 1 -0.254528 0 14.864606 0 -8.319798 0 58.610970 1 7.648436 0 84.549690 1 11.714374 0 
942 180.555786 1 -53.926498 0 -43.178276 0 -50.566109 0 93.959145 1 141.402634 1 56.030777 1 -51.627079 0 117.761513 1 -55.776295 0 141.559494 1 
943 -69.333351 0 -55.013573 0 -37.701057 0 -52.569054 0 -65.345963 0 -70.115318 0 -67.336494 0 -54.219398 0 -65.391830 0 -59.666111 0 -67.342651 0 
944 -70.726151 0 -58.358574 0 -29.372059 0 -53.358738 0 -69.493637 0 -72.015007 0 -71.178833 0 -55.705032 0 -69.577812 0 -62.377144 0 -71.189644 0 
945 -73.533195 0 -60.389362 0 -11.412808 0 -52.354939 0 -72.689125 0 -73.066544 0 -73.836617 0 -59.530907 0 -72.790771 0 -67.112831 0 -73.849197 0 
946 -75.103600 0 -62.569851 0 36.735363 1 -52.870033 0 -74.636559 0 -75.498817 0 -75.272614 0 -59.994164 0 -74.735252 0 -67.280815 0 -75.284683 0 
947 -75.769951 0 -66.730164 0 -70.071548 0 -55.504642 0 -75.556053 0 -76.592392 0 -75.852943 0 -64.384766 0 -75.642883 0 -71.258255 0 -75.863708 0 
948 -75.930046 0 -70.418068 0 -73.942947 0 -58.932709 0 -75.852051 0 -76.898552 0 -75.967773 0 -68.710373 0 -75.927322 0 -74.006790 0 -75.977356 0 
949 -75.847961 0 -73.080246 0 -76.147087 0 -62.993355 0 -75.834923 0 -76.839638 0 -75.863953 0 -72.200142 0 -75.901688 0 -75.477173 0 -75.872658 0 
950 -75.660172 0 -68.615868 0 -77.040573 0 -63.199474 0 -75.676506 0 -70.631973 0 -75.666061 0 -72.429077 0 -75.737411 0 -72.057823 0 -75.674133 0 
951 -75.430168 0 -71.494370 0 -77.224953 0 -67.281410 0 -75.459267 0 -73.041039 0 -75.431404 0 -74.407845 0 -75.516006 0 -74.011002 0 -75.439003 0 
952 -75.186447 0 -73.384819 0 -77.101814 0 -70.801559 0 -75.220688 0 -74.416924 0 -75.185532 0 -75.368988 0 -75.274261 0 -74.998108 0 -75.192749 0 
953 -74.941689 0 -74.397011 0 -76.860359 0 -73.271599 0 -74.977585 0 -75.035957 0 -74.939796 0 -75.698204 0 -75.028549 0 -75.365555 0 -74.946686 0 
954 -74.701546 0 -74.818245 0 -76.578362 0 -74.659241 0 -74.737480 0 -75.213448 0 -74.699234 0 -75.703117 0 -74.786163 0 -75.403297 0 -74.705818 0 
955 -74.468513 0 -74.907143 0 -76.286591 0 -75.264961 0 -74.503738 0 -75.166351 0 -74.466042 0 -75.558762 0 -74.550331 0 -75.283600 0 -74.472359 0 
956 -74.243645 0 -74.828056 0 -75.997169 0 -75.423569 0 -74.277817 0 -75.014069 0 -74.241150 0 -75.350853 0 -74.322449 0 -75.094116 0 -74.247200 0 
957 -74.027321 0 -74.669823 0 -75.714897 0 -75.359734 0 -74.060287 0 -74.816071 0 -74.024864 0 -75.119003 0 -74.103050 0 -74.876694 0 -74.030663 0 
958 -73.819618 0 -74.477158 0 -75.441628 0 -75.194122 0 -73.851311 0 -74.600876 0 -73.817223 0 -74.881203 0 -73.892281 0 -74.650894 0 -73.822777 0 
959 -73.620438 0 -74.271965 0 -75.178017 0 -74.985512 0 -73.650848 0 -74.382011 0 -73.618126 0 -74.645607 0 -73.690086 0 -74.425835 0 -73.623451 0 
960 -73.429626 0 -74.064911 0 -74.924217 0 -74.761520 0 -73.458771 0 -74.165886 0 -73.427406 0 -74.415909 0 -73.496330 0 -74.205750 0 -73.432503 0 
961 -73.246994 0 -73.861160 0 -74.680153 0 -74.535027 0 -73.274887 0 -73.955513 0 -73.244858 0 -74.193741 0 -73.310822 0 -73.992584 0 -73.249733 0 
962 -73.072311 0 -73.663193 0 -74.445663 0 -74.312019 0 -73.098984 0 -73.752266 0 -73.070267 0 -73.979767 0 -73.133339 0 -73.787178 0 -73.074928 0 
963 -72.905365 0 -73.472183 0 -74.220535 0 -74.095253 0 -72.930855 0 -73.556732 0 -72.903412 0 -73.774200 0 -72.963676 0 -73.589828 0 -72.907860 0 
964 -72.745918 0 -73.288597 0 -74.004547 0 -73.885971 0 -72.770256 0 -73.369095 0 -72.744057 0 -73.577026 0 -72.801598 0 -73.400589 0 -72.748299 0 
965 -72.593758 0 -73.112587 0 -73.797455 0 -73.684669 0 -72.616974 0 -73.189331 0 -72.591972 0 -73.388130 0 -72.646881 0 -73.219353 0 -72.596024 0 
966 -72.448639 0 -72.944130 0 -73.599037 0 -73.491478 0 -72.470779 0 -73.017334 0 -72.446945 0 -73.207321 0 -72.499290 0 -73.045967 0 -72.450806 0 
967 -72.310349 0 -72.783104 0 -73.409050 0 -73.306366 0 -72.331436 0 -72.852928 0 -72.308731 0 -73.034401 0 -72.358604 0 -72.880241 0 -72.312408 0 
968 -72.178650 0 -72.629326 0 -73.227249 0 -73.129189 0 -72.198730 0 -72.695915 0 -72.177109 0 -72.869164 0 -72.224594 0 -72.721970 0 -72.180611 0 
969 -72.053322 0 -72.482613 0 -73.053406 0 -72.959770 0 -72.072426 0 -72.546089 0 -72.051865 0 -72.711365 0 -72.097038 0 -72.570923 0 -72.055191 0 
970 -71.934151 0 -72.342743 0 -72.887283 0 -72.797905 0 -71.952316 0 -72.403221 0 -71.932762 0 -72.560799 0 -71.975708 0 -72.426880 0 -71.935928 0 
971 -71.820915 0 -72.209518 0 -72.728653 0 -72.643372 0 -71.838165 0 -72.267090 0 -71.819588 0 -72.417221 0 -71.860390 0 -72.289627 0 -71.822601 0 
972 -71.713387 0 -72.082703 0 -72.577278 0 -72.495956 0 -71.729759 0 -72.137482 0 -71.712128 0 -72.280426 0 -71.750862 0 -72.158928 0 -71.714989 0 
973 -71.611359 0 -71.962090 0 -72.432930 0 -72.355438 0 -71.626892 0 -72.014175 0 -71.610168 0 -72.150169 0 -71.646912 0 -72.034569 0 -71.612877 0 
974 -71.514626 0 -71.847450 0 -72.295380 0 -72.221581 0 -71.529350 0 -71.896942 0 -71.513496 0 -72.026237 0 -71.548325 0 -71.916328 0 -71.516060 0 
975 -71.422974 0 -69.738586 0 -72.164398 0 -70.094177 0 -71.436920 0 -69.785576 0 -69.421906 0 -67.908401 0 -65.454895 0 -69.803986 0 -71.424332 0 
976 -57.376194 0 -48.344353 0 -66.059769 0 -46.720524 0 -65.349396 0 -46.372696 0 -57.968933 0 -48.981800 0 -56.795586 0 -54.361637 0 -65.337486 0 
977 -44.390594 0 -3.947785 0 -47.577976 0 0.529746 0 -34.750431 0 13.174006 0 -31.147488 0 8.930834 0 -37.703308 0 15.262406 0 -38.706310 0 
978 -21.406441 0 106.912895 1 -24.857149 0 122.146988 1 7.111586 0 167.965378 1 16.901003 0 145.216675 1 8.919336 0 164.517212 1 -6.958936 0 
979 30.674253 1 -35.884739 0 37.586288 1 -32.022751 0 116.320229 1 -46.002365 0 179.116318 1 -44.041264 0 145.089401 1 -32.019836 0 92.943390 1 
980 -6.005487 0 63.000202 1 9.885602 0 69.250397 1 -4.041279 0 60.186329 1 19.874432 0 109.490036 1 5.985007 0 109.387619 1 8.110869 0 
981 166.797897 1 105.000793 1 197.616928 1 140.905960 1 157.169952 1 171.054260 1 226.379074 1 164.846420 1 176.601181 1 129.034668 1 172.819092 1 
982 -14.940975 0 171.998764 1 -27.207747 0 155.770660 1 -33.081398 0 114.174538 1 -39.375099 0 113.737595 1 -39.279030 0 68.087440 1 -33.148994 0 
983 30.390316 1 23.410820 0 -6.380245 0 -10.770873 0 -19.821144 0 -16.621185 0 -32.931721 0 -12.717285 0 -32.645844 0 19.334064 0 -9.996911 0 
984 -67.927177 0 167.523972 1 54.448891 1 39.121349 1 12.521322 0 21.925999 0 -19.694683 0 43.283669 1 -18.973810 0 159.687714 1 41.067905 1 
985 -72.209404 0 -69.633514 0 -70.191284 0 -71.562431 0 122.885284 1 158.894714 1 16.653435 0 -71.495316 0 14.728041 0 -69.691429 0 -68.104607 0 
986 -71.038322 0 -69.128113 0 -70.159882 0 -74.354195 0 -70.324371 0 -67.717834 0 137.587097 1 -72.267548 0 131.710770 1 -75.204453 0 -68.536247 0 
987 -74.085114 0 -74.475281 0 -73.916832 0 -75.714790 0 -74.358101 0 -71.746254 0 -70.517609 0 -74.460243 0 -70.431030 0 -76.254166 0 -72.661133 0 
988 -75.731483 0 -77.582260 0 -76.049309 0 -78.109634 0 -76.595680 0 -76.338844 0 -74.673691 0 -77.439957 0 -74.532486 0 -78.464745 0 -75.270653 0 
989 -76.379997 0 -78.743011 0 -76.916687 0 -78.857185 0 -77.453751 0 -78.543419 0 -76.933022 0 -78.558495 0 -76.782478 0 -79.086678 0 -76.492577 0 
990 -76.496964 0 -78.909370 0 -77.097969 0 -78.861465 0 -77.594978 0 -79.153259 0 -77.761795 0 -78.723495 0 -77.624603 0 -79.031670 0 -76.866158 0 
991 -76.374565 0 -78.707474 0 -76.978821 0 -78.607132 0 -77.439629 0 -79.089951 0 -77.870201 0 -78.529297 0 -77.747681 0 -78.751549 0 -76.837173 0 
992 -76.154358 0 -78.389809 0 -76.742577 0 -78.274925 0 -77.175789 0 -78.805054 0 -77.691292 0 -78.219505 0 -77.579216 0 -78.406891 0 -76.641808 0 
993 -75.898285 0 -78.041985 0 -76.465569 0 -77.924927 0 -76.877266 0 -78.457405 0 -77.411339 0 -77.878578 0 -77.306374 0 -78.049522 0 -76.383995 0 
994 -75.632599 0 -77.692017 0 -76.178375 0 -77.576851 0 -76.572128 0 -78.097832 0 -77.100945 0 -77.534790 0 -77.001228 0 -77.696037 0 -76.106628 0 
995 -75.368416 0 -77.349152 0 -75.893211 0 -77.237221 0 -76.271019 0 -77.742493 0 -76.786125 0 -77.197662 0 -76.690689 0 -77.351799 0 -75.827202 0 
996 -75.110443 0 -77.016426 0 -75.614960 0 -76.908134 0 -75.978012 0 -77.396561 0 -76.476486 0 -76.870399 0 -76.384834 0 -77.018501 0 -75.552841 0 
997 -74.860641 0 -76.694756 0 -75.345551 0 -76.590210 0 -75.694588 0 -77.061653 0 -76.175583 0 -76.553993 0 -76.087433 0 -76.696564 0 -75.286446 0 
998 -74.619759 0 -76.384323 0 -75.085663 0 -76.283508 0 -75.421234 0 -76.738167 0 -75.884659 0 -76.248672 0 -75.799850 0 -76.385979 0 -75.029152 0 
999 -74.388023 0 -76.085030 0 -74.835464 0 -75.987877 0 -75.158005 0 -76.426079 0 -75.604088 0 -75.954361 0 -75.522484 0 -76.086594 0 -74.781319 0 
